address_full,number,street,city,state,zip,longitude,latitude,statefp,countyfp,tractce,blkgrpce
"531 LINCOLN BROOK RD WARREN, VT 05674 ",531,LINCOLN BROOK RD,WARREN,VT,05674,-72.878122,44.097792,50,023,955600,2
"36 APPLE BLOSSOM RD BARRE TOWN, VT 05641 ",36,APPLE BLOSSOM RD,BARRE TOWN,VT,05641,-72.53159,44.167788,50,023,955400,3
"52 OLD BROOK RD MIDDLESEX, VT 05602 ",52,OLD BROOK RD,MIDDLESEX,VT,05602,-72.669468,44.29773,50,023,954200,2
"156 MCLEOD RD BARRE TOWN, VT 05654 ",156,MCLEOD RD,BARRE TOWN,VT,05654,-72.504931,44.152048,50,023,955400,2
"15 LOOMIS ST MONTPELIER, VT 05602 ",15,LOOMIS ST,MONTPELIER,VT,05602,-72.570193,44.260602,50,023,954800,1
"995 MIDDLE RD PLAINFIELD, VT 05667 ",995,MIDDLE RD,PLAINFIELD,VT,05667,-72.427449,44.254226,50,023,954000,3
"1 ELLENWOOD ST BARRE TOWN, VT 05641 ",1,ELLENWOOD ST,BARRE TOWN,VT,05641,-72.510553,44.161538,50,023,955400,3
"175 FAIR RD EAST MONTPELIER, VT 05651 ",175,FAIR RD,EAST MONTPELIER,VT,05651,-72.481048,44.257073,50,023,955000,2
"1 NEWTON ST BARRE CITY, VT 05641 ",1,NEWTON ST,BARRE CITY,VT,05641,-72.504757,44.208193,50,023,955100,1
"302 BERLIN ST MONTPELIER, VT 05602 ",302,BERLIN ST,MONTPELIER,VT,05602,-72.563753,44.237918,50,023,954900,2
"1317 BROOK RD WAITSFIELD, VT 05673 ",1317,BROOK RD,WAITSFIELD,VT,05673,-72.79893,44.172043,50,023,955700,1
"79 MAIN ST MONTPELIER, VT 05602 ",79,MAIN ST,MONTPELIER,VT,05602,-72.575199,44.259961,50,023,954800,2
"0 BAILEY RD NORTHFIELD, VT 05663 ",0,BAILEY RD,NORTHFIELD,VT,05663,-72.64341,44.10954,50,023,955502,1
"11 CLOVER LN BARRE TOWN, VT 05641 ",11,CLOVER LN,BARRE TOWN,VT,05641,-72.47754,44.19502,50,023,955300,2
"0 STONELEDGE LN WATERBURY, VT 05677 ",0,STONELEDGE LN,WATERBURY,VT,05677,-72.730522,44.421355,50,023,954300,2
"3464 CABOT RD WOODBURY, VT 05658 ",3464,CABOT RD,WOODBURY,VT,05658,-72.359193,44.414609,50,023,954100,1
"81 MATHIEU DR BARRE TOWN, VT 05641 ",81,MATHIEU DR,BARRE TOWN,VT,05641,-72.511606,44.214408,50,023,955300,3
"21 LAWRENCE AVE BARRE CITY, VT 05641 ",21,LAWRENCE AVE,BARRE CITY,VT,05641,-72.516696,44.203483,50,023,955200,6
"224 BUNKER HILL CIR MARSHFIELD, VT 05667 ",224,BUNKER HILL CIR,MARSHFIELD,VT,05667,-72.423189,44.283016,50,023,954000,2
"30 MOOSE HOLLOW RD WORCESTER, VT 05682 ",30,MOOSE HOLLOW RD,WORCESTER,VT,05682,-72.553345,44.404629,50,023,954200,1
"385 FARRS LNDG WATERBURY, VT 05676 ",385,FARRS LNDG,WATERBURY,VT,05676,-72.794534,44.361289,50,023,954300,2
"55 AYERS ST BARRE CITY, VT 05641 ",55,AYERS ST,BARRE CITY,VT,05641,-72.494895,44.190635,50,023,955200,2
"1471 GERMAN FLATS RD FAYSTON, VT 05673 ",1471,GERMAN FLATS RD,FAYSTON,VT,05673,-72.888621,44.171651,50,023,955800,2
"3715 CABOT RD CABOT, VT 05647 ",3715,CABOT RD,CABOT,VT,05647,-72.350363,44.42081,50,023,954000,1
"1172 SCRABBLE HILL RD DUXBURY, VT 05676 ",1172,SCRABBLE HILL RD,DUXBURY,VT,05676,-72.827607,44.340791,50,023,954400,3
"5 INDEPENDENCE GRN MONTPELIER, VT 05602 ",5,INDEPENDENCE GRN,MONTPELIER,VT,05602,-72.583554,44.248145,50,023,954900,1
"7 NORRIS ST BARRE TOWN, VT 05641 ",7,NORRIS ST,BARRE TOWN,VT,05641,-72.451257,44.160947,50,023,955400,1
"72 E TRAILER PARK RD WATERBURY, VT 05676 ",72,E   TRAILER PARK RD,WATERBURY,VT,05676,-72.70364,44.358355,50,023,954300,1
"55 BROOK ST BARRE CITY, VT 05641 ",55,BROOK ST,BARRE CITY,VT,05641,-72.506457,44.205094,50,023,955100,1
"7158 US ROUTE 2 MARSHFIELD, VT 05667 ",7158,US ROUTE 2,MARSHFIELD,VT,05667,-72.406522,44.289322,50,023,954000,2
"360 RIVER RUN MANOR RD BERLIN, VT 05641 ",360,RIVER RUN MANOR RD,BERLIN,VT,05641,-72.53737,44.215621,50,023,954500,2
"999 GERMAN FLATS RD FAYSTON, VT 05673 ",999,GERMAN FLATS RD,FAYSTON,VT,05673,-72.88748,44.177597,50,023,955800,2
"196 BECKLEY HILL RD BARRE TOWN, VT 05641 ",196,BECKLEY HILL RD,BARRE TOWN,VT,05641,-72.510668,44.213544,50,023,955300,3
"977 THISTLE HILL RD CABOT, VT 05647 ",977,THISTLE HILL RD,CABOT,VT,05647,-72.299256,44.375108,50,023,954000,1
"63 GOVE RD MORETOWN, VT 05660 ",63,GOVE RD,MORETOWN,VT,05660,-72.751539,44.234231,50,023,954400,1
"57 UPPER VINE ST NORTHFIELD, VT 05663 ",57,UPPER VINE ST,NORTHFIELD,VT,05663,-72.664048,44.154446,50,023,955501,1
"392 PARTRIDGE FARM RD BERLIN, VT 05641 ",392,PARTRIDGE FARM RD,BERLIN,VT,05641,-72.546733,44.230856,50,023,954500,2
"115 PANORAMA RD WARREN, VT 05674 ",115,PANORAMA RD,WARREN,VT,05674,-72.888653,44.129216,50,023,955600,2
"2034 N FAYSTON RD FAYSTON, VT 05660 ",2034,N   FAYSTON RD,FAYSTON,VT,05660,-72.82087,44.238096,50,023,955800,1
"69 S MAIN ST BARRE CITY, VT 05641 ",69,S   MAIN ST,BARRE CITY,VT,05641,-72.501032,44.193033,50,023,955200,3
"213 HUBBARD FARM RD WATERBURY, VT 05677 ",213,HUBBARD FARM RD,WATERBURY,VT,05677,-72.703309,44.383423,50,023,954300,1
"16 NELSON ST BARRE CITY, VT 05641 ",16,NELSON ST,BARRE CITY,VT,05641,-72.490075,44.19132,50,023,955100,2
"5240 MILL BROOK RD FAYSTON, VT 05673 ",5240,MILL BROOK RD,FAYSTON,VT,05673,-72.922065,44.20632,50,023,955800,2
"84 TREMONT ST BARRE CITY, VT 05641 ",84,TREMONT ST,BARRE CITY,VT,05641,-72.49743,44.199975,50,023,955100,3
"303 FARRS LNDG WATERBURY, VT 05676 ",303,FARRS LNDG,WATERBURY,VT,05676,-72.797817,44.36211,50,023,954300,2
"1037 JONES BROOK RD BERLIN, VT 05602 ",1037,JONES BROOK RD,BERLIN,VT,05602,-72.646916,44.255695,50,023,954500,1
"204 PIKE HILL RD WARREN, VT 05674 ",204,PIKE HILL RD,WARREN,VT,05674,-72.829702,44.106073,50,023,955600,1
"1290 WARD BROOK RD MORETOWN, VT 05660 ",1290,WARD BROOK RD,MORETOWN,VT,05660,-72.672616,44.261732,50,023,954400,1
"226 SHAW HTS WATERBURY, VT 05677 ",226,SHAW HTS,WATERBURY,VT,05677,-72.695844,44.360619,50,023,954300,1
"463 SHARPSHOOTERS RD FAYSTON, VT 05660 ",463,SHARPSHOOTERS RD,FAYSTON,VT,05660,-72.857879,44.248365,50,023,955800,1
"50 CONTI CIR BARRE TOWN, VT 05641 ",50,CONTI CIR,BARRE TOWN,VT,05641,-72.493505,44.175863,50,023,955400,2
"1164 HAYDEN RD CALAIS, VT 05650 ",1164,HAYDEN RD,CALAIS,VT,05650,-72.431434,44.391398,50,023,954100,2
"21 VALERIE AVE MONTPELIER, VT 05602 ",21,VALERIE AVE,MONTPELIER,VT,05602,-72.564194,44.243324,50,023,954900,2
"474 PHEN BASIN RD FAYSTON, VT 05673 ",474,PHEN BASIN RD,FAYSTON,VT,05673,-72.872861,44.19899,50,023,955800,2
"3172 GREGG HILL RD WATERBURY, VT 05677 ",3172,GREGG HILL RD,WATERBURY,VT,05677,-72.728917,44.415677,50,023,954300,2
"207 VT ROUTE 14 WOODBURY, VT 05650 ",207,VT ROUTE 14,WOODBURY,VT,05650,-72.413788,44.399212,50,023,954100,1
"537 OLD ROUTE 100 MORETOWN, VT 05602 ",537,OLD ROUTE 100,MORETOWN,VT,05602,-72.733645,44.284513,50,023,954400,2
"171 WESTVIEW MDWS MONTPELIER, VT 05602 ",171,WESTVIEW MDWS,MONTPELIER,VT,05602,-72.581738,44.244331,50,023,954900,1
"1273 VT ROUTE 100B MORETOWN, VT 05660 ",1273,VT ROUTE 100B,MORETOWN,VT,05660,-72.759798,44.25181,50,023,954400,1
"97 BROOK RD WARREN, VT 05674 ",97,BROOK RD,WARREN,VT,05674,-72.853982,44.115317,50,023,955600,1
"175 VINE ST BERLIN, VT 05641 ",175,VINE ST,BERLIN,VT,05641,-72.539995,44.221002,50,023,954500,2
"1881 US ROUTE 302 BERLIN, VT 05602 ",1881,US ROUTE 302,BERLIN,VT,05602,-72.55476,44.234761,50,023,954500,2
"508 HORNER RD ROXBURY, VT 05669 ",508,HORNER RD,ROXBURY,VT,05669,-72.703948,44.08537,50,023,955502,2
"106 STRAIGHT SHOT RD WARREN, VT 05674 ",106,STRAIGHT SHOT RD,WARREN,VT,05674,-72.885718,44.129476,50,023,955600,2
"68 KIRKPATRICK LN NORTHFIELD, VT 05663 ",68,KIRKPATRICK LN,NORTHFIELD,VT,05663,-72.647887,44.172212,50,023,955502,1
"1011 WATERBURY STOWE RD WATERBURY, VT 05676 ",1011,WATERBURY STOWE RD,WATERBURY,VT,05676,-72.744139,44.349413,50,023,954300,2
"837 W SHORE RD CABOT, VT 05647 ",837,W   SHORE RD,CABOT,VT,05647,-72.231546,44.415891,50,023,954000,1
"26 CHURCH ST BARRE TOWN, VT 05641 ",26,CHURCH ST,BARRE TOWN,VT,05641,-72.454459,44.159632,50,023,955400,1
"16 ROCK GARDEN LN BARRE TOWN, VT 05641 ",16,ROCK GARDEN LN,BARRE TOWN,VT,05641,-72.450494,44.155878,50,023,955400,1
"143 ELMORE RD WORCESTER, VT 05682 ",143,ELMORE RD,WORCESTER,VT,05682,-72.551405,44.381709,50,023,954200,1
"193 PHILLIPS RD EAST MONTPELIER, VT 05651 ",193,PHILLIPS RD,EAST MONTPELIER,VT,05651,-72.485362,44.244931,50,023,955000,2
"819 MAPLE ST WATERBURY, VT 05677 ",819,MAPLE ST,WATERBURY,VT,05677,-72.709802,44.385527,50,023,954300,2
"4 PARKSIDE DR MONTPELIER, VT 05602 ",4,PARKSIDE DR,MONTPELIER,VT,05602,-72.581141,44.26911,50,023,954600,2
"729 BROWNSVILLE RD MORETOWN, VT 05660 ",729,BROWNSVILLE RD,MORETOWN,VT,05660,-72.653099,44.26635,50,023,954400,1
"1477 TURKEY HILL RD NORTHFIELD, VT 05663 ",1477,TURKEY HILL RD,NORTHFIELD,VT,05663,-72.630865,44.155646,50,023,955502,1
"660 GOLD HILL RD WARREN, VT 05674 ",660,GOLD HILL RD,WARREN,VT,05674,-72.853757,44.143353,50,023,955600,2
"397 MINISTER BROOK RD WORCESTER, VT 05682 ",397,MINISTER BROOK RD,WORCESTER,VT,05682,-72.57834,44.389081,50,023,954200,1
"767 BAILEY BRIDGE RD WOODBURY, VT 05681 ",767,BAILEY BRIDGE RD,WOODBURY,VT,05681,-72.43525,44.450269,50,023,954100,1
"256 E WIND DR WATERBURY, VT 05677 ",256,E  WIND DR,WATERBURY,VT,05677,-72.72517,44.367796,50,023,954300,2
"2324 RIVER RD DUXBURY, VT 05676 ",2324,RIVER RD,DUXBURY,VT,05676,-72.778681,44.349733,50,023,954400,3
"1836 LESTER LN MORETOWN, VT 05660 ",1836,LESTER LN,MORETOWN,VT,05660,-72.773075,44.257335,50,023,954400,2
"977 MAGGIES WAY WATERBURY, VT 05677 ",977,MAGGIES WAY,WATERBURY,VT,05677,-72.713346,44.405758,50,023,954300,2
"1368 LOWER RD PLAINFIELD, VT 05667 ",1368,LOWER RD,PLAINFIELD,VT,05667,-72.444471,44.256693,50,023,954000,3
"17 EXPANSION DR NORTHFIELD, VT 05663 ",17,EXPANSION DR,NORTHFIELD,VT,05663,-72.666601,44.122684,50,023,955501,2
"58 WEST RD BARRE TOWN, VT 05641 ",58,WEST RD,BARRE TOWN,VT,05641,-72.538972,44.161439,50,023,955400,3
"945 FOSTER HILL RD CALAIS, VT 05650 ",945,FOSTER HILL RD,CALAIS,VT,05650,-72.435047,44.402569,50,023,954100,3
"1319 PHEN BASIN RD FAYSTON, VT 05673 ",1319,PHEN BASIN RD,FAYSTON,VT,05673,-72.886094,44.205981,50,023,955800,2
"110 S MAIN ST BARRE CITY, VT 05641 ",110,S   MAIN ST,BARRE CITY,VT,05641,-72.498223,44.19061,50,023,955200,2
"794 BLUEBERRY HILL RD WOODBURY, VT 05650 ",794,BLUEBERRY HILL RD,WOODBURY,VT,05650,-72.456373,44.437446,50,023,954100,1
"177 RESERVOIR RD WATERBURY, VT 05677 ",177,RESERVOIR RD,WATERBURY,VT,05677,-72.726683,44.37967,50,023,954300,2
"8 LOOMIS ST MONTPELIER, VT 05602 ",8,LOOMIS ST,MONTPELIER,VT,05602,-72.571229,44.260905,50,023,954800,1
"340 TREMONT ST BARRE CITY, VT 05641 ",340,TREMONT ST,BARRE CITY,VT,05641,-72.488995,44.1969,50,023,955100,2
"81 GOULD HILL RD WORCESTER, VT 05682 ",81,GOULD HILL RD,WORCESTER,VT,05682,-72.543002,44.36627,50,023,954200,1
"55 PROSPECT ST NORTHFIELD, VT 05663 ",55,PROSPECT ST,NORTHFIELD,VT,05663,-72.655254,44.145502,50,023,955502,1
"1720 NORTH ST EAST MONTPELIER, VT 05602 ",1720,NORTH ST,EAST MONTPELIER,VT,05602,-72.556428,44.28483,50,023,955000,1
"365 WEBSTERVILLE RD BARRE TOWN, VT 05641 ",365,WEBSTERVILLE RD,BARRE TOWN,VT,05641,-72.461824,44.160589,50,023,955400,1
"148 WASHINGTON ST BARRE CITY, VT 05641 ",148,WASHINGTON ST,BARRE CITY,VT,05641,-72.493549,44.192935,50,023,955100,2
"1581 W SHORE RD CABOT, VT 05647 ",1581,W   SHORE RD,CABOT,VT,05647,-72.224102,44.4066,50,023,954000,1
"179 BARTON RD FAYSTON, VT 05673 ",179,BARTON RD,FAYSTON,VT,05673,-72.894476,44.17982,50,023,955800,2
"55 SCHOOLHOUSE RD EAST MONTPELIER, VT 05651 ",55,SCHOOLHOUSE RD,EAST MONTPELIER,VT,05651,-72.518145,44.254342,50,023,955000,2
"131 PAUL AVE BERLIN, VT 05641 ",131,PAUL AVE,BERLIN,VT,05641,-72.536559,44.218989,50,023,954500,2
"46 NORTH ST MONTPELIER, VT 05602 ",46,NORTH ST,MONTPELIER,VT,05602,-72.568309,44.263304,50,023,954700,2
"3195 MIDDLE RD PLAINFIELD, VT 05667 ",3195,MIDDLE RD,PLAINFIELD,VT,05667,-72.451055,44.230826,50,023,954000,3
"187 US ROUTE 2 WATERBURY, VT 05676 ",187,US ROUTE 2,WATERBURY,VT,05676,-72.76861,44.345561,50,023,954300,3
"1800 HERRING BROOK RD MORETOWN, VT 05660 ",1800,HERRING BROOK RD,MORETOWN,VT,05660,-72.690542,44.248706,50,023,954400,1
"68 LEDGE RD DUXBURY, VT 05676 ",68,LEDGE RD,DUXBURY,VT,05676,-72.783568,44.275558,50,023,954400,3
"2388 LITTLE NORTHFIELD RD NORTHFIELD, VT 05663 ",2388,LITTLE NORTHFIELD RD,NORTHFIELD,VT,05663,-72.738512,44.129562,50,023,955501,2
"245 LOOMIS HILL RD WATERBURY, VT 05677 ",245,LOOMIS HILL RD,WATERBURY,VT,05677,-72.70991,44.378947,50,023,954300,1
"152 LOOMIS HILL RD WATERBURY, VT 05677 ",152,LOOMIS HILL RD,WATERBURY,VT,05677,-72.713164,44.377151,50,023,954300,1
"0 TROMBLYS TRAILER PARK NORTHFIELD, VT 05663 ",0,TROMBLYS TRAILER PARK,NORTHFIELD,VT,05663,-72.660606,44.131169,50,023,955502,3
"199 UNIVERSITY DR NORTHFIELD, VT 05663 ",199,UNIVERSITY DR,NORTHFIELD,VT,05663,-72.662181,44.140942,50,023,955502,3
"24 ISABEL CIR MONTPELIER, VT 05602 ",24,ISABEL CIR,MONTPELIER,VT,05602,-72.558364,44.246228,50,023,954900,2
"65 ELM ST BARRE CITY, VT 05641 ",65,ELM ST,BARRE CITY,VT,05641,-72.499914,44.198976,50,023,955100,4
"3109 BULL RUN RD ROXBURY, VT 05669 ",3109,BULL RUN RD,ROXBURY,VT,05669,-72.684239,44.076567,50,023,955502,2
"649 GRANITEVILLE RD BARRE TOWN, VT 05654 ",649,GRANITEVILLE RD,BARRE TOWN,VT,05654,-72.489259,44.150548,50,023,955400,2
"261 MCCARTHY RD BARRE TOWN, VT 05654 ",261,MCCARTHY RD,BARRE TOWN,VT,05654,-72.469067,44.13733,50,023,955400,2
"737 GUPTIL RD WATERBURY, VT 05677 ",737,GUPTIL RD,WATERBURY,VT,05677,-72.724912,44.360177,50,023,954300,2
"16 WINOOSKI ST WATERBURY, VT 05676 ",16,WINOOSKI ST,WATERBURY,VT,05676,-72.759396,44.338249,50,023,954300,4
"162 ABBY RD FAYSTON, VT 05660 ",162,ABBY RD,FAYSTON,VT,05660,-72.821527,44.240561,50,023,955800,1
"641 CIDER MOUNTAIN RD WARREN, VT 05674 ",641,CIDER MOUNTAIN RD,WARREN,VT,05674,-72.792695,44.129429,50,023,955600,1
"30 HOUNDSTOOTH LN WARREN, VT 05674 ",30,HOUNDSTOOTH LN,WARREN,VT,05674,-72.888704,44.104524,50,023,955600,2
"77 RESERVOIR RD WATERBURY, VT 05677 ",77,RESERVOIR RD,WATERBURY,VT,05677,-72.725614,44.378559,50,023,954300,2
"415 BARNES RD EAST MONTPELIER, VT 05602 ",415,BARNES RD,EAST MONTPELIER,VT,05602,-72.535003,44.286715,50,023,955000,1
"347 HIGH BRIDGE HILL RD EXT WAITSFIELD, VT 05673 ",347,HIGH BRIDGE HILL RD EXT,WAITSFIELD,VT,05673,-72.80642,44.17176,50,023,955700,1
"1313 ROUTE 215 S CABOT, VT 05658 ",1313,ROUTE 215   S,CABOT,VT,05658,-72.334116,44.385683,50,023,954000,1
"15 VALLIERE AVE BARRE CITY, VT 05641 ",15,VALLIERE AVE,BARRE CITY,VT,05641,-72.491555,44.19689,50,023,955100,2
"0 GORE RD PLAINFIELD, VT 05667 ",0,GORE RD,PLAINFIELD,VT,05667,-72.375565,44.210855,50,023,954000,3
"3347 N FAYSTON RD FAYSTON, VT 05660 ",3347,N   FAYSTON RD,FAYSTON,VT,05660,-72.846181,44.242316,50,023,955800,1
"3570 VT ROUTE 100 DUXBURY, VT 05676 ",3570,VT ROUTE 100,DUXBURY,VT,05676,-72.774126,44.295595,50,023,954400,3
"17 LOOMIS ST MONTPELIER, VT 05602 ",17,LOOMIS ST,MONTPELIER,VT,05602,-72.570012,44.260725,50,023,954800,1
"31 HIGHLAND AVE BARRE CITY, VT 05641 ",31,HIGHLAND AVE,BARRE CITY,VT,05641,-72.495077,44.195976,50,023,955100,2
"238 FERRATI RD MARSHFIELD, VT 05667 ",238,FERRATI RD,MARSHFIELD,VT,05667,-72.385912,44.281881,50,023,954000,2
"221 FOLSOM BROOK DR WAITSFIELD, VT 05673 ",221,FOLSOM BROOK DR,WAITSFIELD,VT,05673,-72.836553,44.15589,50,023,955700,1
"2029 BLUSH HILL RD WATERBURY, VT 05676 ",2029,BLUSH HILL RD,WATERBURY,VT,05676,-72.742702,44.373245,50,023,954300,2
"367 RIVER ST MONTPELIER, VT 05602 ",367,RIVER ST,MONTPELIER,VT,05602,-72.553741,44.239316,50,023,954900,2
"165 VICKERY HILL RD WARREN, VT 05674 ",165,VICKERY HILL RD,WARREN,VT,05674,-72.884719,44.104417,50,023,955600,2
"56 MARSH RD WOODBURY, VT 05650 ",56,MARSH RD,WOODBURY,VT,05650,-72.455598,44.420324,50,023,954100,1
"3345 CENTER FAYSTON RD FAYSTON, VT 05673 ",3345,CENTER FAYSTON RD,FAYSTON,VT,05673,-72.850897,44.229999,50,023,955800,2
"939 FULLER HILL RD WARREN, VT 05674 ",939,FULLER HILL RD,WARREN,VT,05674,-72.848192,44.097608,50,023,955600,1
"206 BERLIN ST MONTPELIER, VT 05602 ",206,BERLIN ST,MONTPELIER,VT,05602,-72.567535,44.24728,50,023,954900,2
"6 B ST BARRE CITY, VT 05641 ",6,B ST,BARRE CITY,VT,05641,-72.489679,44.188245,50,023,955200,2
"45 BRIDGE ST WAITSFIELD, VT 05673 ",45,BRIDGE ST,WAITSFIELD,VT,05673,-72.823539,44.189871,50,023,955700,2
"5114 ROUTE 215 N CABOT, VT 05647 ",5114,ROUTE 215   N,CABOT,VT,05647,-72.291396,44.427096,50,023,954000,1
"71 DOVER RD MONTPELIER, VT 05602 ",71,DOVER RD,MONTPELIER,VT,05602,-72.552148,44.260767,50,023,954700,1
"52 VT ROUTE 100 S MORETOWN, VT 05660 ",52,VT ROUTE 100   S,MORETOWN,VT,05660,-72.779419,44.235586,50,023,954400,2
"693 BAYLEY HAZEN RD CABOT, VT 05647 ",693,BAYLEY HAZEN RD,CABOT,VT,05647,-72.268973,44.43016,50,023,954000,1
"643 MANSFIELD RD FAYSTON, VT 05673 ",643,MANSFIELD RD,FAYSTON,VT,05673,-72.887509,44.201892,50,023,955800,2
"443 INDUSTRIAL LN BERLIN, VT 05641 ",443,INDUSTRIAL LN,BERLIN,VT,05641,-72.559417,44.213244,50,023,954500,2
"1 PARKSIDE DR MONTPELIER, VT 05602 ",1,PARKSIDE DR,MONTPELIER,VT,05602,-72.58128,44.269803,50,023,954600,2
"257 GALLAGHER ACRES MORETOWN, VT 05676 ",257,GALLAGHER ACRES,MORETOWN,VT,05676,-72.739418,44.320279,50,023,954400,2
"7 B ST BARRE CITY, VT 05641 ",7,B ST,BARRE CITY,VT,05641,-72.489778,44.187906,50,023,955200,2
"191 E WIND DR WATERBURY, VT 05677 ",191,E  WIND DR,WATERBURY,VT,05677,-72.725477,44.36865,50,023,954300,2
"1898 HOG HOLW MORETOWN, VT 05660 ",1898,HOG HOLW,MORETOWN,VT,05660,-72.678225,44.263801,50,023,954400,1
"7510 VT ROUTE 100B MORETOWN, VT 05660 ",7510,VT ROUTE 100B,MORETOWN,VT,05660,-72.686096,44.291655,50,023,954400,1
"139 GOULD RD NORTHFIELD, VT 05663 ",139,GOULD RD,NORTHFIELD,VT,05663,-72.647873,44.17136,50,023,955502,1
"263 SCHUSS PASS FAYSTON, VT 05673 ",263,SCHUSS PASS,FAYSTON,VT,05673,-72.913811,44.201338,50,023,955800,2
"11 MOODY CT WATERBURY, VT 05676 ",11,MOODY CT,WATERBURY,VT,05676,-72.751294,44.333966,50,023,954300,4
"63 LIBERTY ST MONTPELIER, VT 05602 ",63,LIBERTY ST,MONTPELIER,VT,05602,-72.565136,44.258294,50,023,954800,1
"9 CHARLIE ASHLEY RD WARREN, VT 05674 ",9,CHARLIE ASHLEY RD,WARREN,VT,05674,-72.858038,44.082185,50,023,955600,1
"3 JOSLIN HILL RD WAITSFIELD, VT 05673 ",3,JOSLIN HILL RD,WAITSFIELD,VT,05673,-72.817465,44.187185,50,023,955700,1
"2654 UPPER RD PLAINFIELD, VT 05667 ",2654,UPPER RD,PLAINFIELD,VT,05667,-72.433168,44.235292,50,023,954000,3
"94 PEARL ST NORTHFIELD, VT 05663 ",94,PEARL ST,NORTHFIELD,VT,05663,-72.658945,44.15134,50,023,955501,1
"399 UPPER RD PLAINFIELD, VT 05667 ",399,UPPER RD,PLAINFIELD,VT,05667,-72.421887,44.264966,50,023,954000,3
"3240 UPPER RD PLAINFIELD, VT 05667 ",3240,UPPER RD,PLAINFIELD,VT,05667,-72.439729,44.228836,50,023,954000,3
"1763 MAX GRAY RD CALAIS, VT 05650 ",1763,MAX GRAY RD,CALAIS,VT,05650,-72.42894,44.335378,50,023,954100,2
"826 HOLT RD MARSHFIELD, VT 05667 ",826,HOLT RD,MARSHFIELD,VT,05667,-72.375094,44.278113,50,023,954000,2
"363 PECK HILL RD CALAIS, VT 05650 ",363,PECK HILL RD,CALAIS,VT,05650,-72.447113,44.352021,50,023,954100,2
"1194 W HILL RD WARREN, VT 05674 ",1194,W   HILL RD,WARREN,VT,05674,-72.876711,44.125579,50,023,955600,2
"131 RICHARDSON RD DUXBURY, VT 05676 ",131,RICHARDSON RD,DUXBURY,VT,05676,-72.7837,44.322004,50,023,954400,3
"48 N MAIN ST BARRE CITY, VT 05641 ",48,N   MAIN ST,BARRE CITY,VT,05641,-72.501969,44.197418,50,023,955200,4
"220 ASHFORD LN WATERBURY, VT 05676 ",220,ASHFORD LN,WATERBURY,VT,05676,-72.752132,44.346525,50,023,954300,2
"970 MAGGIES WAY WATERBURY, VT 05677 ",970,MAGGIES WAY,WATERBURY,VT,05677,-72.711999,44.405718,50,023,954300,2
"60 SMITH ST BARRE CITY, VT 05641 ",60,SMITH ST,BARRE CITY,VT,05641,-72.51366,44.204261,50,023,955200,5
"28 WATERMAN ST BARRE CITY, VT 05641 ",28,WATERMAN ST,BARRE CITY,VT,05641,-72.487283,44.191686,50,023,955100,2
"109 JENSEN RD BARRE TOWN, VT 05641 ",109,JENSEN RD,BARRE TOWN,VT,05641,-72.529505,44.197465,50,023,955400,3
"309 CHATFIELD RD WARREN, VT 05674 ",309,CHATFIELD RD,WARREN,VT,05674,-72.823692,44.065112,50,023,955600,1
"636 ROWELL HILL RD BERLIN, VT 05602 ",636,ROWELL HILL RD,BERLIN,VT,05602,-72.615248,44.21928,50,023,954500,1
"107 WILLIAM LYFORD RD MARSHFIELD, VT 05658 ",107,WILLIAM LYFORD RD,MARSHFIELD,VT,05658,-72.2865,44.329726,50,023,954000,2
"75 APPLEWOOD DR BERLIN, VT 05602 ",75,APPLEWOOD DR,BERLIN,VT,05602,-72.578197,44.229451,50,023,954500,2
"549 LOOMIS HILL RD WATERBURY, VT 05677 ",549,LOOMIS HILL RD,WATERBURY,VT,05677,-72.706046,44.377296,50,023,954300,1
"7 COLLEGE ST MONTPELIER, VT 05602 ",7,COLLEGE ST,MONTPELIER,VT,05602,-72.568019,44.253092,50,023,954800,2
"3 SABIN ST MONTPELIER, VT 05602 ",3,SABIN ST,MONTPELIER,VT,05602,-72.566595,44.252231,50,023,954700,1
"248 E COBBLE HILL RD BARRE TOWN, VT 05641 ",248,E   COBBLE HILL RD,BARRE TOWN,VT,05641,-72.456901,44.170736,50,023,955300,1
"1073 BROOKFIELD RD BERLIN, VT 05602 ",1073,BROOKFIELD RD,BERLIN,VT,05602,-72.596003,44.177623,50,023,954500,1
"180 MOODY LN NORTHFIELD, VT 05663 ",180,MOODY LN,NORTHFIELD,VT,05663,-72.642233,44.173542,50,023,955502,1
"114 CERUTTI RD PLAINFIELD, VT 05667 ",114,CERUTTI RD,PLAINFIELD,VT,05667,-72.441496,44.255734,50,023,954000,3
"3340 NORTH ST EAST MONTPELIER, VT 05602 ",3340,NORTH ST,EAST MONTPELIER,VT,05602,-72.541551,44.305493,50,023,955000,1
"8 PALMISANO PLZ BARRE CITY, VT 05641 ",8,PALMISANO PLZ,BARRE CITY,VT,05641,-72.517698,44.195781,50,023,955200,4
"47 BIGGS ST BARRE CITY, VT 05641 ",47,BIGGS ST,BARRE CITY,VT,05641,-72.490518,44.197791,50,023,955100,2
"729 COUNTRY CLUB RD PLAINFIELD, VT 05667 ",729,COUNTRY CLUB RD,PLAINFIELD,VT,05667,-72.448729,44.263725,50,023,954000,3
"100 PORTER PL BERLIN, VT 05641 ",100,PORTER PL,BERLIN,VT,05641,-72.533452,44.225771,50,023,954500,2
