lat,lon,county_name,city,address_full,min_drive_minutes
44.199953,-72.484704,Washington,BARRE TOWN,"22 LAGUE LN BARRE TOWN, VT 05641 ",5.416666666666667
44.80338,-72.276902,Orleans,IRASBURG,"135 VT ROUTE 58 E IRASBURG, VT 05845 ",11.316666666666666
44.108703,-72.81924,Washington,WARREN,"42 ROXBURY MOUNTAIN RD WARREN, VT 05674 ",14.133333333333333
44.441685,-72.693513,Lamoille,STOWE,"28 WOOD RD STOWE, VT 05672 ",3.1666666666666665
44.674177,-72.189035,Orleans,GLOVER,"955 DRY POND RD GLOVER, VT 05839 ",9.233333333333333
44.495889,-72.742082,Lamoille,STOWE,"4088 MOUNTAIN RD STOWE, VT 05672 ",5.016666666666667
44.406894,-72.68934,Washington,WATERBURY,"1606 BARNES HILL RD WATERBURY, VT 05677 ",9.05
44.750245,-72.18064,Orleans,BARTON,"64 CHURCH ST BARTON, VT 05822 ",1.35
44.40978,-72.116669,Caledonia,DANVILLE,"299 MAPLE LN DANVILLE, VT 05828 ",18.233333333333334
44.801477,-72.454521,Orleans,LOWELL,"371 HAZEN NOTCH RD LOWELL, VT 05847 ",24.716666666666665
44.466592,-72.415193,Washington,WOODBURY,"4654 COUNTY RD WOODBURY, VT 05681 ",22.75
44.246202,-72.590524,Washington,BERLIN,"6612 VT ROUTE 12 BERLIN, VT 05602 ",4.75
44.509357,-72.376349,Caledonia,HARDWICK,"80 WOODBURY ST HARDWICK, VT 05843 ",18.583333333333332
44.175012,-72.657348,Washington,NORTHFIELD,"414 COX BROOK RD NORTHFIELD, VT 05663 ",4.7
44.309821,-72.13735,Caledonia,BARNET,"307 W MAIN ST BARNET, VT 05821 ",20.6
44.136865,-72.6588,Washington,NORTHFIELD,"857 S MAIN ST NORTHFIELD, VT 05663 ",2.433333333333333
44.149955,-72.882201,Washington,WARREN,"85 DRUMLEYS NORTH RD WARREN, VT 05674 ",7.033333333333333
44.279141,-72.618922,Washington,MIDDLESEX,"187 LOWER SUNNYBROOK RD MIDDLESEX, VT 05602 ",8.933333333333334
44.277854,-72.423697,Washington,PLAINFIELD,"109 MAIN ST PLAINFIELD, VT 05667 ",2.3833333333333333
44.083771,-72.67501,Washington,ROXBURY,"0 WINCH HILL EXT ROXBURY, VT 05663 ",12.333333333333334
44.267537,-72.539161,Washington,EAST MONTPELIER,"885 MURRAY RD EAST MONTPELIER, VT 05602 ",7.816666666666666
44.618577,-72.845972,Lamoille,CAMBRIDGE,"1209 PRATT RD CAMBRIDGE, VT 05464 ",6.833333333333333
44.568379,-72.600741,Lamoille,MORRISTOWN,"77 WABUN AVE MORRISTOWN, VT 05661 ",2.816666666666667
44.483357,-72.004036,Caledonia,SAINT JOHNSBURY,"535 DEER CREEK LN SAINT JOHNSBURY, VT 05819 ",8.983333333333333
44.195707,-72.477746,Washington,BARRE TOWN,"4 OAK DR BARRE TOWN, VT 05641 ",6.3
44.635584,-72.692548,Lamoille,JOHNSON,"25 VT ROUTE 15 W JOHNSON, VT 05656 ",13.116666666666667
44.128002,-72.657964,Washington,NORTHFIELD,"132 TERRACE DR NORTHFIELD, VT 05663 ",4.416666666666667
44.503776,-72.755695,Lamoille,STOWE,"100 NOTCHBROOK RD STOWE, VT 05672 ",6.75
44.187783,-72.775329,Washington,WAITSFIELD,"459 LONG RD WAITSFIELD, VT 05673 ",11.483333333333333
44.550554,-72.589544,Lamoille,MORRISTOWN,"259 FARR AVE MORRISTOWN, VT 05661 ",4.066666666666666
44.538812,-72.701318,Lamoille,STOWE,"117 STERLING WOODS RD STOWE, VT 05672 ",14.1
44.942357,-72.224224,Orleans,NEWPORT CITY,"534 FARRANT ST NEWPORT CITY, VT 05855 ",11.283333333333333
44.656515,-72.330674,Orleans,CRAFTSBURY,"1341 S ALBANY RD CRAFTSBURY, VT 05826 ",24.083333333333332
44.628181,-72.674913,Lamoille,JOHNSON,"44 CURRIER DR JOHNSON, VT 05656 ",10.683333333333334
44.937646,-71.973714,Orleans,HOLLAND,"5855 VALLEY RD HOLLAND, VT 05830 ",16.416666666666668
44.897401,-72.178521,Orleans,DERBY,"2800 PINE HILL RD DERBY, VT 05855 ",10.483333333333333
44.709638,-72.108445,Orleans,BARTON,"415 WHEELER MOUNTAIN RD BARTON, VT 05822 ",9.716666666666667
44.533182,-72.036607,Caledonia,LYNDON,"444 CHERRY LN LYNDON, VT 05851 ",6.9
44.509563,-71.993259,Caledonia,LYNDON,"808 RED VILLAGE RD LYNDON, VT 05851 ",3.2666666666666666
44.387098,-72.203515,Caledonia,PEACHAM,"5244 BAYLEY HAZEN RD PEACHAM, VT 05873 ",25.233333333333334
44.929135,-72.505658,Orleans,JAY,"26 WORK RD JAY, VT 05859 ",24.8
44.192504,-72.140334,Caledonia,RYEGATE,"252 STONE RD RYEGATE, VT 05069 ",12.883333333333333
44.940372,-72.111615,Orleans,DERBY,"261 BIRCH DR DERBY, VT 05829 ",10.05
44.603181,-72.116731,Caledonia,SHEFFIELD,"3193 VT ROUTE 122 SHEFFIELD, VT 05866 ",13.583333333333334
44.346296,-72.751792,Washington,WATERBURY,"296 ASHFORD LN WATERBURY, VT 05676 ",12.3
44.596643,-72.620081,Lamoille,HYDE PARK,"99 PINE MEADOW DR HYDE PARK, VT 05655 ",5.133333333333334
44.204498,-72.517305,Washington,BARRE CITY,"92 RAILROAD ST BARRE CITY, VT 05641 ",2.683333333333333
44.626885,-72.122512,Caledonia,SHEFFIELD,"273 GUSS BACK FORTY SHEFFIELD, VT 05866 ",21.5
44.409556,-72.675921,Lamoille,STOWE,"0 WATERWORKS RD STOWE, VT 05672 ",9.133333333333333
44.897611,-72.428834,Orleans,WESTFIELD,"632 N HILL RD WESTFIELD, VT 05874 ",22.216666666666665
44.758924,-72.29857,Orleans,ALBANY,"677 CREEK RD ALBANY, VT 05845 ",16.516666666666666
44.126726,-72.662247,Washington,NORTHFIELD,"31 MEADOWBROOK LN NORTHFIELD, VT 05663 ",4.033333333333333
44.932152,-72.114647,Orleans,DERBY,"1385 VT ROUTE 105 DERBY, VT 05829 ",9.383333333333333
44.511336,-72.306176,Caledonia,HARDWICK,"389 MOUNTAINVIEW RD HARDWICK, VT 05836 ",25.583333333333332
44.199263,-72.501449,Washington,BARRE CITY,"22 KEITH AVE BARRE CITY, VT 05641 ",1.9333333333333333
44.272393,-72.146082,Caledonia,BARNET,"0 MOSQUITOVILLE RD BARNET, VT 05821 ",21.05
44.202756,-72.4983,Washington,BARRE CITY,"88 FRANKLIN ST BARRE CITY, VT 05641 ",3.1666666666666665
44.537694,-72.522304,Lamoille,ELMORE,"58 CAMP RD ELMORE, VT 05657 ",8.966666666666667
44.465048,-72.688593,Lamoille,STOWE,"65 S MAIN ST STOWE, VT 05672 ",2.9833333333333334
44.588884,-72.305444,Orleans,GREENSBORO,"325 BLACKS PT GREENSBORO, VT 05841 ",30.45
44.735008,-72.583307,Lamoille,EDEN,"118 MOUNTAIN VIEW LN EDEN, VT 05652 ",20.866666666666667
44.725251,-72.242649,Orleans,GLOVER,"320 URIE DR GLOVER, VT 05875 ",9.816666666666666
44.124416,-72.638649,Washington,NORTHFIELD,"0 TAMARACK RD NORTHFIELD, VT 05663 ",7.583333333333333
44.180494,-72.837974,Washington,WAITSFIELD,"102 DUGWAY RD WAITSFIELD, VT 05673 ",3.6333333333333333
44.393275,-72.585847,Washington,WORCESTER,"500 MINISTER BROOK RD WORCESTER, VT 05682 ",19.916666666666668
44.663534,-72.612903,Lamoille,JOHNSON,"132 BYPASS DR JOHNSON, VT 05656 ",12.466666666666667
44.591043,-71.888821,Caledonia,BURKE,"753 PINKHAM RD BURKE, VT 05832 ",16.583333333333332
44.717489,-72.512452,Lamoille,EDEN,"70 BARROWS LN EDEN, VT 05653 ",19.2
44.216539,-72.538408,Washington,BERLIN,"139 RIVER RUN MANOR RD BERLIN, VT 05641 ",6.066666666666666
44.543737,-72.009458,Caledonia,LYNDON,"36 SHORES HL LYNDON, VT 05851 ",5.7
44.905557,-72.321548,Orleans,NEWPORT TOWN,"1098 COLLINS MILL RD NEWPORT TOWN, VT 05857 ",19.183333333333334
44.408677,-72.192273,Caledonia,DANVILLE,"2632 US ROUTE 2 W DANVILLE, VT 05873 ",20.566666666666666
44.304441,-72.507217,Washington,EAST MONTPELIER,"40 ROCK RD EAST MONTPELIER, VT 05651 ",11.016666666666667
44.491369,-72.117835,Caledonia,DANVILLE,"2406 MCDOWELL RD DANVILLE, VT 05828 ",19.15
44.348736,-72.745139,Washington,WATERBURY,"221 KIMBERLY LN WATERBURY, VT 05676 ",12.016666666666667
44.799194,-72.484902,Orleans,LOWELL,"1318 MINES RD LOWELL, VT 05847 ",29.05
44.179418,-72.532861,Washington,BARRE TOWN,"98 MILLER RD BARRE TOWN, VT 05641 ",4.833333333333333
44.312695,-72.721185,Washington,MORETOWN,"113 GAMBRIL DR MORETOWN, VT 05676 ",9.616666666666667
44.249958,-72.561033,Washington,MONTPELIER,"91 PIONEER CTR MONTPELIER, VT 05602 ",4.783333333333333
44.511904,-72.756154,Lamoille,STOWE,"963 NOTCHBROOK RD STOWE, VT 05672 ",8.883333333333333
44.26226,-72.57692,Washington,MONTPELIER,"21 COURT ST MONTPELIER, VT 05602 ",2.1166666666666667
44.418483,-72.014298,Caledonia,SAINT JOHNSBURY,"184 BAY ST SAINT JOHNSBURY, VT 05819 ",5.8
44.645387,-72.618313,Lamoille,HYDE PARK,"124 RIVER BEND MEADOW DR HYDE PARK, VT 05655 ",10.816666666666666
44.669992,-72.599741,Lamoille,HYDE PARK,"5488 VT ROUTE 100 HYDE PARK, VT 05655 ",11.0
44.210259,-72.509724,Washington,BARRE CITY,"31 HILLSIDE AVE BARRE CITY, VT 05641 ",3.5833333333333335
44.859738,-72.122511,Orleans,BROWNINGTON,"3481 TICEHURST RD BROWNINGTON, VT 05860 ",18.933333333333334
44.895653,-72.223997,Orleans,COVENTRY,"52 LARAMEE RD COVENTRY, VT 05855 ",12.933333333333334
44.71835,-72.370998,Orleans,ALBANY,"787 HITCHCOCK HILL RD ALBANY, VT 05820 ",23.916666666666668
44.105711,-72.676665,Washington,NORTHFIELD,"185 CAMP WIHAKOWI RD NORTHFIELD, VT 05663 ",7.4
44.748275,-72.254054,Orleans,BARTON,"2318 E ALBANY RD BARTON, VT 05875 ",10.316666666666666
44.595048,-72.273492,Orleans,GREENSBORO,"1067 BAKER HILL RD GREENSBORO, VT 05841 ",26.616666666666667
44.823767,-72.255153,Orleans,IRASBURG,"741 CAMPBELL RD IRASBURG, VT 05860 ",11.916666666666666
44.478463,-72.696665,Lamoille,STOWE,"268 CAPE COD RD STOWE, VT 05672 ",3.0833333333333335
44.342318,-72.564647,Washington,MIDDLESEX,"18 NORTON RD MIDDLESEX, VT 05602 ",11.866666666666667
44.260602,-72.570193,Washington,MONTPELIER,"15 LOOMIS ST MONTPELIER, VT 05602 ",2.783333333333333
44.505065,-72.360243,Caledonia,HARDWICK,"26 SLAPP HL HARDWICK, VT 05843 ",19.5
44.418212,-72.000953,Caledonia,SAINT JOHNSBURY,"69 CLAYTON ST SAINT JOHNSBURY, VT 05819 ",5.083333333333333
44.238626,-72.530656,Washington,BERLIN,"605 US ROUTE 2 BERLIN, VT 05641 ",7.383333333333334
44.693435,-72.49061,Lamoille,EDEN,"2333 E HILL RD EDEN, VT 05653 ",21.816666666666666
44.939568,-72.190508,Orleans,NEWPORT CITY,"102 CITIZENS UTILITIES RD NEWPORT CITY, VT 05855 ",5.35
44.10644,-72.858699,Washington,WARREN,"868 MAIN ST WARREN, VT 05674 ",10.65
44.598218,-72.117463,Caledonia,SHEFFIELD,"274 CHESLEY HILL RD SHEFFIELD, VT 05866 ",14.116666666666667
44.377826,-71.89916,Caledonia,WATERFORD,"2300 OLD COUNTY RD S WATERFORD, VT 05819 ",10.966666666666667
44.545781,-72.132104,Caledonia,WHEELOCK,"7300 S WHEELOCK RD WHEELOCK, VT 05851 ",15.366666666666667
44.096283,-72.73127,Washington,ROXBURY,"1329 ROXBURY RD ROXBURY, VT 05669 ",11.266666666666667
44.851331,-72.163408,Orleans,BROWNINGTON,"32 OLD CEMETERY LN BROWNINGTON, VT 05860 ",15.033333333333333
44.21063,-72.467729,Washington,BARRE TOWN,"310 WINDY WOOD RD BARRE TOWN, VT 05641 ",7.733333333333333
44.193365,-72.505264,Washington,BARRE CITY,"46 ALLEN ST BARRE CITY, VT 05641 ",3.7
44.448846,-72.246202,Caledonia,WALDEN,"4958 VT ROUTE 15 WALDEN, VT 05873 ",25.55
44.284915,-72.143214,Caledonia,BARNET,"2798 ROY MOUNTAIN RD BARNET, VT 05821 ",23.0
44.885104,-72.428972,Orleans,WESTFIELD,"1439 VT ROUTE 100 WESTFIELD, VT 05874 ",21.45
44.461179,-72.422593,Washington,WOODBURY,"92 BIRCH RD WOODBURY, VT 05681 ",21.716666666666665
44.531665,-71.992129,Caledonia,LYNDON,"81 DANIEL DR LYNDON, VT 05851 ",3.7
44.987643,-71.933241,Orleans,HOLLAND,"468 NORTH SHORE RD HOLLAND, VT 05830 ",23.983333333333334
44.991351,-72.131928,Orleans,DERBY,"2023 BEEBE RD DERBY, VT 05855 ",7.333333333333333
44.408723,-72.424249,Washington,WOODBURY,"1562 FOSTER HILL RD WOODBURY, VT 05681 ",17.866666666666667
44.563341,-72.032853,Caledonia,LYNDON,"339 URIE DR LYNDON, VT 05851 ",9.316666666666666
44.28377,-72.436279,Washington,PLAINFIELD,"161 GREATWOOD DR PLAINFIELD, VT 05667 ",3.95
44.939383,-72.192186,Orleans,NEWPORT CITY,"247 CLYDE ST NEWPORT CITY, VT 05855 ",5.366666666666666
44.531487,-72.424083,Lamoille,WOLCOTT,"75 QUARRY RD WOLCOTT, VT 05680 ",13.4
44.955733,-72.205736,Orleans,NEWPORT CITY,"18 PINE ST NEWPORT CITY, VT 05855 ",5.666666666666667
45.005253,-72.099391,Orleans,DERBY,"6 CASWELL AVE DERBY, VT 05830 ",5.883333333333334
44.599692,-72.613044,Lamoille,HYDE PARK,"303 FITCH HILL RD HYDE PARK, VT 05655 ",5.316666666666666
44.855352,-71.994898,Orleans,CHARLESTON,"136 SPRING MEADOW DR CHARLESTON, VT 05872 ",24.1
44.1638,-72.732772,Washington,NORTHFIELD,"351 WOODS RD NORTHFIELD, VT 05663 ",12.6
44.553905,-72.391912,Caledonia,HARDWICK,"452 WAPANAKI RD HARDWICK, VT 05843 ",21.55
44.938778,-72.103223,Orleans,DERBY,"611 4H RD DERBY, VT 05829 ",9.683333333333334
44.587826,-72.606135,Lamoille,HYDE PARK,"856 VT ROUTE 15 E HYDE PARK, VT 05655 ",4.166666666666667
44.504349,-72.373567,Caledonia,HARDWICK,"27 BROOK ST HARDWICK, VT 05843 ",18.6
44.610998,-72.100967,Caledonia,SHEFFIELD,"615 NELSON HILL RD SHEFFIELD, VT 05866 ",16.85
44.557,-72.64228,Lamoille,MORRISTOWN,"173 COLE HILL RD MORRISTOWN, VT 05661 ",6.866666666666666
44.193725,-72.885984,Washington,FAYSTON,"124 OLD MANSFIELD RD FAYSTON, VT 05673 ",6.3
44.954022,-72.21895,Orleans,NEWPORT CITY,"124 CAMP ELIZABETH WAY NEWPORT CITY, VT 05855 ",8.15
44.258425,-72.550833,Washington,MONTPELIER,"41 GREENOCK AVE MONTPELIER, VT 05602 ",5.216666666666667
44.416893,-72.458602,Washington,WOODBURY,"569 SCRIBNER RD WOODBURY, VT 05650 ",23.966666666666665
44.535417,-72.003531,Caledonia,LYNDON,"39 CHURCH ST LYNDON, VT 05851 ",3.15
44.215427,-72.835507,Washington,FAYSTON,"1891 CENTER FAYSTON RD FAYSTON, VT 05673 ",9.05
44.250872,-72.795559,Washington,DUXBURY,"63 TABOR LN DUXBURY, VT 05660 ",13.833333333333334
44.409723,-72.012153,Caledonia,SAINT JOHNSBURY,"697 RIVER RD SAINT JOHNSBURY, VT 05819 ",6.833333333333333
44.600524,-72.584677,Lamoille,HYDE PARK,"246 BROOK RD HYDE PARK, VT 05655 ",4.333333333333333
44.378721,-72.712814,Washington,WATERBURY,"314 MAPLE ST WATERBURY, VT 05677 ",10.316666666666666
44.495168,-72.697457,Lamoille,STOWE,"0 WEEKS HILL RD STOWE, VT 05672 ",5.716666666666667
44.688444,-72.051338,Caledonia,SUTTON,"4932 US ROUTE 5 SUTTON, VT 05867 ",11.866666666666667
44.377553,-72.496942,Washington,CALAIS,"164 GOING RD CALAIS, VT 05648 ",18.433333333333334
44.724134,-72.321895,Orleans,ALBANY,"3427 CREEK RD ALBANY, VT 05820 ",18.25
44.337459,-72.754512,Washington,WATERBURY,"40 FOUNDRY ST WATERBURY, VT 05676 ",12.183333333333334
44.167291,-72.652429,Washington,NORTHFIELD,"16 SECOND ST NORTHFIELD, VT 05664 ",5.183333333333334
44.197289,-72.518078,Washington,BARRE CITY,"327 PROSPECT ST BARRE CITY, VT 05641 ",4.45
44.545886,-72.26463,Orleans,GREENSBORO,"1114 MAIN ST GREENSBORO, VT 05842 ",23.0
45.001199,-72.032405,Orleans,HOLLAND,"470 TREE FARM RD HOLLAND, VT 05830 ",11.183333333333334
44.199211,-72.486984,Washington,BARRE CITY,"105 DELMONT AVE BARRE CITY, VT 05641 ",4.733333333333333
44.267576,-72.56704,Washington,MONTPELIER,"49 N FRANKLIN ST MONTPELIER, VT 05602 ",4.2
44.22941,-72.556802,Washington,BERLIN,"2009 BERLIN STATE HWY BERLIN, VT 05602 ",3.75
44.905326,-72.399916,Orleans,TROY,"6468 VT ROUTE 100 TROY, VT 05859 ",19.366666666666667
44.372678,-72.547426,Washington,WORCESTER,"31 CALAIS RD WORCESTER, VT 05682 ",15.466666666666667
44.290833,-72.551422,Washington,EAST MONTPELIER,"840 CUMMINGS RD EAST MONTPELIER, VT 05602 ",8.066666666666666
44.374563,-72.337633,Washington,CABOT,"483 ROUTE 215 S CABOT, VT 05658 ",13.783333333333333
44.346143,-71.971566,Caledonia,WATERFORD,"485 COPENHAGEN RD WATERFORD, VT 05819 ",16.266666666666666
44.404495,-72.256985,Washington,CABOT,"1443 URBAN FARM WAY CABOT, VT 05647 ",25.233333333333334
44.821885,-72.408931,Orleans,LOWELL,"830 DIETTE RD LOWELL, VT 05847 ",23.65
44.528677,-72.019425,Caledonia,LYNDON,"162 CHOCOLATE MOOSE LN LYNDON, VT 05851 ",6.466666666666667
44.600901,-72.613051,Lamoille,HYDE PARK,"250 VT ROUTE 100 HYDE PARK, VT 05655 ",5.316666666666666
44.50594,-72.366844,Caledonia,HARDWICK,"80 HIGHLAND AVE HARDWICK, VT 05843 ",18.7
44.362394,-72.173738,Caledonia,PEACHAM,"108 STILL RUN PEACHAM, VT 05821 ",25.583333333333332
44.445864,-72.647972,Lamoille,STOWE,"1115 N HOLLOW RD STOWE, VT 05672 ",8.3
44.088033,-72.65087,Washington,ROXBURY,"44 TENNEY RD ROXBURY, VT 05669 ",9.6
44.409151,-72.212169,Caledonia,DANVILLE,"207 OLD HOMESTEAD RD DANVILLE, VT 05873 ",23.6
44.07343,-72.818846,Washington,WARREN,"259 BUZZELL RD WARREN, VT 05674 ",18.366666666666667
44.490949,-71.915732,Caledonia,KIRBY,"4144 KIRBY MOUNTAIN RD KIRBY, VT 05824 ",14.966666666666667
44.196481,-72.239609,Caledonia,GROTON,"0 ANNIS RD GROTON, VT 05046 ",24.433333333333334
44.83139,-72.391203,Orleans,LOWELL,"600 TENAKEE RD LOWELL, VT 05847 ",31.316666666666666
44.530934,-72.775619,Lamoille,STOWE,"33 INSPIRATION LN STOWE, VT 05672 ",11.983333333333333
45.005001,-72.09252,Orleans,DERBY,"21 HIGHLAND AVE DERBY, VT 05830 ",5.083333333333333
44.485969,-72.706511,Lamoille,STOWE,"98 BENJAMIN TRL STOWE, VT 05672 ",4.166666666666667
44.395856,-71.959313,Caledonia,WATERFORD,"838 DANIELS FARM RD WATERFORD, VT 05819 ",9.716666666666667
44.182149,-72.879442,Washington,FAYSTON,"469 GERMAN FLATS RD FAYSTON, VT 05673 ",2.6
44.693109,-72.842228,Lamoille,CAMBRIDGE,"732 TANNER RD CAMBRIDGE, VT 05464 ",10.366666666666667
44.145498,-72.664985,Washington,NORTHFIELD,"610 WATER ST NORTHFIELD, VT 05663 ",2.1166666666666667
44.362477,-72.420217,Washington,CALAIS,"759 MARSHFIELD RD CALAIS, VT 05650 ",13.733333333333333
44.306364,-72.201074,Caledonia,PEACHAM,"1531 GREEN BAY LOOP PEACHAM, VT 05862 ",29.166666666666668
44.642747,-72.914006,Lamoille,CAMBRIDGE,"148 SWEET LNDG CAMBRIDGE, VT 05444 ",5.133333333333334
44.041028,-72.669326,Washington,ROXBURY,"2990 STEELE HILL RD ROXBURY, VT 05669 ",14.666666666666666
44.907181,-72.2776,Orleans,COVENTRY,"356 DROWNS MILL RD COVENTRY, VT 05855 ",16.816666666666666
44.830159,-72.339775,Orleans,IRASBURG,"1007 KIDDER HILL RDG IRASBURG, VT 05845 ",20.716666666666665
44.167431,-72.88804,Washington,FAYSTON,"1802 GERMAN FLATS RD FAYSTON, VT 05673 ",4.733333333333333
44.269803,-72.58128,Washington,MONTPELIER,"1 PARKSIDE DR MONTPELIER, VT 05602 ",5.516666666666667
44.64975,-71.959299,Caledonia,BURKE,"2065 SUGARHOUSE RD BURKE, VT 05871 ",17.666666666666668
44.457865,-72.698209,Lamoille,STOWE,"262 CADY HILL RD STOWE, VT 05672 ",4.95
44.116211,-72.652793,Washington,NORTHFIELD,"292 VT ROUTE 64 NORTHFIELD, VT 05663 ",4.7
44.299276,-72.13096,Caledonia,BARNET,"63 SHORELINE DR BARNET, VT 05821 ",22.033333333333335
44.298966,-72.536104,Washington,EAST MONTPELIER,"2103 COUNTY RD EAST MONTPELIER, VT 05602 ",8.166666666666666
44.310745,-72.766582,Washington,DUXBURY,"4689 VT ROUTE 100 DUXBURY, VT 05676 ",13.316666666666666
44.308978,-72.213795,Caledonia,PEACHAM,"266 CLAUDE FIELD LN PEACHAM, VT 05862 ",32.666666666666664
44.593254,-72.565793,Lamoille,HYDE PARK,"1431 TROMBLEY HILL RD HYDE PARK, VT 05655 ",3.5
44.471147,-72.709093,Lamoille,STOWE,"12 LINDHAUS LN STOWE, VT 05672 ",3.1333333333333333
44.943167,-72.200616,Orleans,NEWPORT CITY,"169 E MAIN ST NEWPORT CITY, VT 05855 ",4.85
44.992118,-72.386326,Orleans,TROY,"52 VT ROUTE 105 E TROY, VT 05859 ",12.266666666666667
44.703208,-72.188838,Orleans,GLOVER,"3199 GLOVER ST GLOVER, VT 05839 ",6.633333333333334
44.417164,-71.996128,Caledonia,SAINT JOHNSBURY,"121 RIDGEWOOD DR SAINT JOHNSBURY, VT 05819 ",6.033333333333333
44.960582,-72.160776,Orleans,DERBY,"587 QUARRY RD DERBY, VT 05855 ",4.833333333333333
44.375302,-72.726362,Washington,WATERBURY,"3079 WATERBURY STOWE RD WATERBURY, VT 05677 ",8.533333333333333
44.916303,-72.245153,Orleans,COVENTRY,"1115 ALDERBROOK RD COVENTRY, VT 05855 ",12.283333333333333
44.906048,-72.085129,Orleans,DERBY,"3724 VT ROUTE 105 DERBY, VT 05829 ",10.9
44.568234,-72.503551,Lamoille,WOLCOTT,"1455 VT ROUTE 15 WOLCOTT, VT 05680 ",6.783333333333333
44.85841,-72.103766,Orleans,CHARLESTON,"3769 CHILAFOUX RD CHARLESTON, VT 05860 ",19.883333333333333
44.177271,-72.769865,Washington,WAITSFIELD,"1197 PALMER HILL RD WAITSFIELD, VT 05673 ",12.366666666666667
44.573316,-72.019822,Caledonia,LYNDON,"253 AIRPORT RD LYNDON, VT 05851 ",10.016666666666667
44.278096,-72.421953,Washington,PLAINFIELD,"193 MAIN ST PLAINFIELD, VT 05667 ",2.8833333333333333
44.998714,-72.107265,Orleans,DERBY,"140 VALENTINE AVE DERBY, VT 05830 ",8.7
44.372449,-72.703357,Washington,WATERBURY,"370 LOOMIS HIGHLANDS WATERBURY, VT 05677 ",11.516666666666667
44.762288,-72.633241,Lamoille,BELVIDERE,"631 VT ROUTE 109 BELVIDERE, VT 05442 ",24.983333333333334
44.760364,-72.657635,Lamoille,BELVIDERE,"1801 VT ROUTE 109 BELVIDERE, VT 05442 ",23.733333333333334
44.543199,-72.058541,Caledonia,LYNDON,"294 FALL BROOK RD LYNDON, VT 05851 ",8.35
44.943931,-72.198318,Orleans,NEWPORT CITY,"62 OAK ST NEWPORT CITY, VT 05855 ",5.45
44.824007,-72.144914,Orleans,BROWNINGTON,"53 TICEHURST RD BROWNINGTON, VT 05860 ",13.066666666666666
44.809806,-72.198577,Orleans,ORLEANS,"25 SCHOOL ST ORLEANS, VT 05860 ",8.2
44.202154,-72.500779,Washington,BARRE CITY,"31 SHERIDAN ST BARRE CITY, VT 05641 ",2.35
44.550036,-72.507389,Lamoille,WOLCOTT,"203 APIXIA WAY WOLCOTT, VT 05680 ",10.216666666666667
44.862699,-72.169933,Orleans,BROWNINGTON,"290 MOULTON RD BROWNINGTON, VT 05860 ",15.9
44.213612,-72.139263,Caledonia,RYEGATE,"2321 WITHERSPOON RD RYEGATE, VT 05069 ",15.066666666666666
44.210163,-72.50471,Washington,BARRE CITY,"120 ELMWOOD AVENUE EXT BARRE CITY, VT 05641 ",3.6166666666666667
44.367249,-72.685917,Washington,WATERBURY,"562 RIPLEY RD WATERBURY, VT 05677 ",15.266666666666667
44.271123,-72.588571,Washington,MONTPELIER,"6 DAIRY LN MONTPELIER, VT 05602 ",4.8
44.556153,-72.516756,Lamoille,WOLCOTT,"669 BROOKVIEW LN WOLCOTT, VT 05680 ",10.933333333333334
44.233712,-72.599295,Washington,BERLIN,"5569 VT ROUTE 12 BERLIN, VT 05602 ",5.383333333333334
44.682696,-72.27843,Orleans,GLOVER,"1548 DANIELS POND RD GLOVER, VT 05875 ",18.433333333333334
44.26444,-72.654995,Washington,MORETOWN,"1005 BROWNSVILLE RD MORETOWN, VT 05660 ",12.783333333333333
44.258999,-72.576083,Washington,MONTPELIER,"29 MAIN ST MONTPELIER, VT 05602 ",1.1333333333333333
44.176271,-72.496631,Washington,BARRE TOWN,"18 CHERRYWOOD DR BARRE TOWN, VT 05641 ",4.416666666666667
44.67016,-72.250913,Orleans,GLOVER,"3083 SHADOW LAKE RD GLOVER, VT 05839 ",17.2
44.971671,-72.432745,Orleans,JAY,"423 MAYHEW RD JAY, VT 05859 ",17.533333333333335
44.669437,-71.929665,Caledonia,NEWARK,"1417 MAPLE RIDGE RD NEWARK, VT 05871 ",22.6
44.471135,-72.690742,Lamoille,STOWE,"100 EAGLE RIDGE RD STOWE, VT 05672 ",5.066666666666666
44.258978,-72.566475,Washington,MONTPELIER,"48 LIBERTY ST MONTPELIER, VT 05602 ",2.783333333333333
44.422493,-71.994749,Caledonia,SAINT JOHNSBURY,"114 DUKE ST SAINT JOHNSBURY, VT 05819 ",4.8
44.50378,-72.601205,Lamoille,MORRISTOWN,"359 CAMPBELL RD MORRISTOWN, VT 05661 ",10.133333333333333
44.19903,-72.509849,Washington,BARRE CITY,"34 FOSTER ST BARRE CITY, VT 05641 ",3.466666666666667
44.186006,-72.489282,Washington,BARRE CITY,"16 SPRING ST BARRE CITY, VT 05641 ",5.283333333333333
44.573759,-72.673105,Lamoille,MORRISTOWN,"443 ROONEY RD MORRISTOWN, VT 05661 ",13.266666666666667
44.802546,-72.130682,Orleans,BROWNINGTON,"12 KITTREDGE RD BROWNINGTON, VT 05860 ",10.5
44.371196,-72.54284,Washington,WORCESTER,"30 GOULD HILL RD WORCESTER, VT 05682 ",16.75
44.65331,-72.383684,Orleans,CRAFTSBURY,"21 MOUNTAIN HILL RD CRAFTSBURY, VT 05826 ",24.816666666666666
