address_full,number,street,city,state,zip,longitude,latitude,statefp,countyfp,tractce,blkgrpce
"108 PEARL RD DANVILLE, VT 05828 ",108,PEARL RD,DANVILLE,VT,05828,-72.095339,44.446059,50,005,957600,1
"345 OLD HOMESTEAD RD DANVILLE, VT 05873 ",345,OLD HOMESTEAD RD,DANVILLE,VT,05873,-72.214945,44.409622,50,005,957600,1
"170 CASPIAN AVE HARDWICK, VT 05843 ",170,CASPIAN AVE,HARDWICK,VT,05843,-72.358346,44.501478,50,005,957700,2
"509 HOLLOW RD NEWARK, VT 05871 ",509,HOLLOW RD,NEWARK,VT,05871,-71.936536,44.697117,50,005,957000,1
"0 POWDER SPRING RD GROTON, VT 05046 ",0,POWDER SPRING RD,GROTON,VT,05046,-72.200171,44.203164,50,005,957800,2
"4465 BAYLEY HAZEN RD PEACHAM, VT 05873 ",4465,BAYLEY HAZEN RD,PEACHAM,VT,05873,-72.190698,44.376161,50,005,957800,1
"135 FRANCES LN LYNDON, VT 05851 ",135,FRANCES LN,LYNDON,VT,05851,-71.970865,44.56846,50,005,957200,2
"33 WHEELOCK RD DANVILLE, VT 05828 ",33,WHEELOCK RD,DANVILLE,VT,05828,-72.119569,44.496425,50,005,957600,1
"0 SPUR RD PEACHAM, VT 05862 ",0,SPUR RD,PEACHAM,VT,05862,-72.26192,44.334195,50,005,957800,1
"495 S MAIN ST HARDWICK, VT 05843 ",495,S   MAIN ST,HARDWICK,VT,05843,-72.371351,44.499942,50,005,957700,2
"20 CHERRY ST HARDWICK, VT 05843 ",20,CHERRY ST,HARDWICK,VT,05843,-72.370307,44.503312,50,005,957700,2
"0 HOOPER HILL RD GROTON, VT 05046 ",0,HOOPER HILL RD,GROTON,VT,05046,-72.176986,44.230581,50,005,957800,2
"97 BEAR HILL RD WALDEN, VT 05873 ",97,BEAR HILL RD,WALDEN,VT,05873,-72.193799,44.443466,50,005,957000,2
"72 SLEEPY HOLLOW LN LYNDON, VT 05851 ",72,SLEEPY HOLLOW LN,LYNDON,VT,05851,-71.999347,44.526251,50,005,957200,2
"245 GILMAN FIELD RD SHEFFIELD, VT 05866 ",245,GILMAN FIELD RD,SHEFFIELD,VT,05866,-72.158275,44.608348,50,005,957000,3
"441 MAIN ST SAINT JOHNSBURY, VT 05819 ",441,MAIN ST,SAINT JOHNSBURY,VT,05819,-72.018902,44.408907,50,005,957400,1
"172 SAINT MARY ST SAINT JOHNSBURY, VT 05819 ",172,SAINT MARY ST,SAINT JOHNSBURY,VT,05819,-72.013378,44.42179,50,005,957400,2
"797 UPPER HARRINGTON HL WALDEN, VT 05873 ",797,UPPER HARRINGTON HL,WALDEN,VT,05873,-72.237954,44.436395,50,005,957000,2
"88 INTERSTATE 91 N SAINT JOHNSBURY, VT 05819 ",88,INTERSTATE 91  N,SAINT JOHNSBURY,VT,05819,-72.018444,44.398794,50,005,957500,3
"20 SPRING CREEK RD SAINT JOHNSBURY, VT 05819 ",20,SPRING CREEK RD,SAINT JOHNSBURY,VT,05819,-72.010412,44.437449,50,005,957500,2
"2960 DIAMOND HILL RD SAINT JOHNSBURY, VT 05819 ",2960,DIAMOND HILL RD,SAINT JOHNSBURY,VT,05819,-72.032518,44.489039,50,005,957400,1
"250 BENNETT RD KIRBY, VT 05832 ",250,BENNETT RD,KIRBY,VT,05832,-71.920961,44.5621,50,005,957100,2
"1707 US ROUTE 2 E SAINT JOHNSBURY, VT 05819 ",1707,US ROUTE 2   E,SAINT JOHNSBURY,VT,05819,-71.944128,44.446882,50,005,957500,1
"1060 GOSS HOLLOW RD SAINT JOHNSBURY, VT 05819 ",1060,GOSS HOLLOW RD,SAINT JOHNSBURY,VT,05819,-72.056747,44.453108,50,005,957400,1
"703 ONION PT PEACHAM, VT 05862 ",703,ONION PT,PEACHAM,VT,05862,-72.266099,44.330839,50,005,957800,1
"3188 VT ROUTE 15 E HARDWICK, VT 05843 ",3188,VT ROUTE 15   E,HARDWICK,VT,05843,-72.309935,44.487094,50,005,957700,2
"274 SARGENTS RD SUTTON, VT 05867 ",274,SARGENTS RD,SUTTON,VT,05867,-72.000682,44.675315,50,005,957000,1
"196 BACK CENTER RD LYNDON, VT 05851 ",196,BACK CENTER RD,LYNDON,VT,05851,-72.006394,44.520123,50,005,957300,2
"447 SHORELINE DR BARNET, VT 05821 ",447,SHORELINE DR,BARNET,VT,05821,-72.137807,44.299167,50,005,957900,3
"377 RIENDEAU RD SUTTON, VT 05867 ",377,RIENDEAU RD,SUTTON,VT,05867,-72.045022,44.602037,50,005,957000,1
"1452 LITTLE SCOTLAND RD BARNET, VT 05819 ",1452,LITTLE SCOTLAND RD,BARNET,VT,05819,-72.083009,44.34573,50,005,957900,2
"7726 VT ROUTE 15 WALDEN, VT 05843 ",7726,VT ROUTE 15,WALDEN,VT,05843,-72.287084,44.474404,50,005,957000,2
"68 DEWEY ST HARDWICK, VT 05843 ",68,DEWEY ST,HARDWICK,VT,05843,-72.373328,44.50302,50,005,957700,2
"0 LOG PILE LN GROTON, VT 05046 ",0,LOG PILE LN,GROTON,VT,05046,-72.262998,44.281538,50,005,957800,2
"0 US ROUTE 2 W DANVILLE, VT 05873 ",0,US ROUTE 2   W,DANVILLE,VT,05873,-72.203467,44.40646,50,005,957600,2
"1596 MAIN ST SAINT JOHNSBURY, VT 05819 ",1596,MAIN ST,SAINT JOHNSBURY,VT,05819,-72.01711,44.423827,50,005,957400,2
"69 BATCHELDER RD STANNARD, VT 05842 ",69,BATCHELDER RD,STANNARD,VT,05842,-72.247124,44.558685,50,005,957000,3
"160 LAIRD RD BARNET, VT 05821 ",160,LAIRD RD,BARNET,VT,05821,-72.113631,44.336767,50,005,957900,2
"223 S SUNRISE DR GROTON, VT 05046 ",223,S   SUNRISE DR,GROTON,VT,05046,-72.269661,44.270492,50,005,957800,2
"67 CLARK PL WALDEN, VT 05836 ",67,CLARK PL,WALDEN,VT,05836,-72.287427,44.500767,50,005,957000,2
"116 ATKINS LN HARDWICK, VT 05843 ",116,ATKINS LN,HARDWICK,VT,05843,-72.36696,44.488492,50,005,957700,2
"2281 ONEIDA RD DANVILLE, VT 05828 ",2281,ONEIDA RD,DANVILLE,VT,05828,-72.179009,44.395073,50,005,957600,2
"75 HIGH ST HARDWICK, VT 05843 ",75,HIGH ST,HARDWICK,VT,05843,-72.362293,44.506825,50,005,957700,1
"1589 MARSHALL NEWLAND RD BURKE, VT 05832 ",1589,MARSHALL NEWLAND RD,BURKE,VT,05832,-71.903988,44.631611,50,005,957100,2
"3046 S BAYLEY HAZEN RD RYEGATE, VT 05042 ",3046,S   BAYLEY HAZEN RD,RYEGATE,VT,05042,-72.076633,44.172074,50,005,957800,3
"4184 SEVERANCE HILL RD LYNDON, VT 05851 ",4184,SEVERANCE HILL RD,LYNDON,VT,05851,-71.979858,44.499091,50,005,957200,1
"1071 NICHOLS POND RD HARDWICK, VT 05843 ",1071,NICHOLS POND RD,HARDWICK,VT,05843,-72.341023,44.480625,50,005,957700,2
"66 CARY POND RD DANVILLE, VT 05828 ",66,CARY POND RD,DANVILLE,VT,05828,-72.124122,44.484438,50,005,957600,1
"1005 CREAMERY RD RYEGATE, VT 05069 ",1005,CREAMERY RD,RYEGATE,VT,05069,-72.134713,44.187667,50,005,957800,3
"34 HARRIS HL LYNDON, VT 05851 ",34,HARRIS HL,LYNDON,VT,05851,-72.013522,44.535043,50,005,957300,2
"436 MOHAWK DR LYNDON, VT 05851 ",436,MOHAWK DR,LYNDON,VT,05851,-71.955703,44.561588,50,005,957200,1
"3271 BAYLEY HAZEN RD HARDWICK, VT 05836 ",3271,BAYLEY HAZEN RD,HARDWICK,VT,05836,-72.287187,44.532421,50,005,957700,1
"1082 HOSPITAL DR SAINT JOHNSBURY, VT 05819 ",1082,HOSPITAL DR,SAINT JOHNSBURY,VT,05819,-72.014094,44.443557,50,005,957500,2
"3185 STATE FOREST RD GROTON, VT 05046 ",3185,STATE FOREST RD,GROTON,VT,05046,-72.266122,44.250382,50,005,957800,2
"244 BROAD ST LYNDON, VT 05851 ",244,BROAD ST,LYNDON,VT,05851,-72.001033,44.523218,50,005,957200,2
"110 HALE RD WATERFORD, VT 05819 ",110,HALE RD,WATERFORD,VT,05819,-71.957609,44.359747,50,005,957900,1
"1305 VT ROUTE 122 WHEELOCK, VT 05851 ",1305,VT ROUTE 122,WHEELOCK,VT,05851,-72.085824,44.588064,50,005,957000,3
"91 COZY BND DANVILLE, VT 05828 ",91,COZY BND,DANVILLE,VT,05828,-72.172476,44.412204,50,005,957600,1
"67 UNION ST SAINT JOHNSBURY, VT 05819 ",67,UNION ST,SAINT JOHNSBURY,VT,05819,-72.013073,44.431464,50,005,957500,2
"612 KING GEORGE FARM RD SUTTON, VT 05867 ",612,KING GEORGE FARM RD,SUTTON,VT,05867,-72.042504,44.647687,50,005,957000,1
"2606 PEAK RD WHEELOCK, VT 05851 ",2606,PEAK RD,WHEELOCK,VT,05851,-72.090449,44.55206,50,005,957000,3
"348 DIAMOND HILL RD LYNDON, VT 05851 ",348,DIAMOND HILL RD,LYNDON,VT,05851,-72.047698,44.523678,50,005,957300,3
"997 CONCORD AVE SAINT JOHNSBURY, VT 05819 ",997,CONCORD AVE,SAINT JOHNSBURY,VT,05819,-71.998215,44.418215,50,005,957500,3
"1780 SHADOW LAKE RD WATERFORD, VT 05819 ",1780,SHADOW LAKE RD,WATERFORD,VT,05819,-71.863849,44.364567,50,005,957900,1
"245 RIVER VIEW LN WATERFORD, VT 05819 ",245,RIVER VIEW LN,WATERFORD,VT,05819,-71.900245,44.347499,50,005,957900,1
"301 SLAYTON LN BARNET, VT 05821 ",301,SLAYTON LN,BARNET,VT,05821,-72.143726,44.298184,50,005,957900,3
"186 NORTH AVE SAINT JOHNSBURY, VT 05819 ",186,NORTH AVE,SAINT JOHNSBURY,VT,05819,-72.016026,44.422876,50,005,957400,2
"1619 BLAKELY RD WHEELOCK, VT 05851 ",1619,BLAKELY RD,WHEELOCK,VT,05851,-72.132725,44.52541,50,005,957000,3
"245 WILDRIDGE FARM RD NEWARK, VT 05871 ",245,WILDRIDGE FARM RD,NEWARK,VT,05871,-71.929583,44.692421,50,005,957000,1
"162 QUARRY RD SHEFFIELD, VT 05866 ",162,QUARRY RD,SHEFFIELD,VT,05866,-72.192552,44.634586,50,005,957000,3
"1325 NEWARK ST NEWARK, VT 05871 ",1325,NEWARK ST,NEWARK,VT,05871,-71.951829,44.687761,50,005,957000,1
"590 DIAMOND HILL RD LYNDON, VT 05851 ",590,DIAMOND HILL RD,LYNDON,VT,05851,-72.045274,44.521829,50,005,957300,3
"144 CALEDONIA ST SAINT JOHNSBURY, VT 05819 ",144,CALEDONIA ST,SAINT JOHNSBURY,VT,05819,-72.010681,44.418245,50,005,957500,3
"2702 CREPEAULT HILL RD SAINT JOHNSBURY, VT 05819 ",2702,CREPEAULT HILL RD,SAINT JOHNSBURY,VT,05819,-72.057384,44.486844,50,005,957400,1
"1285 REMICK RD WATERFORD, VT 05819 ",1285,REMICK RD,WATERFORD,VT,05819,-71.936318,44.389184,50,005,957900,1
"248 REMINGTON LN LYNDON, VT 05851 ",248,REMINGTON LN,LYNDON,VT,05851,-71.982792,44.536535,50,005,957200,1
"17 FOX RD NEWARK, VT 05871 ",17,FOX RD,NEWARK,VT,05871,-71.922002,44.732869,50,005,957000,1
"46 EMERSON ST SAINT JOHNSBURY, VT 05819 ",46,EMERSON ST,SAINT JOHNSBURY,VT,05819,-72.012529,44.430682,50,005,957500,2
"467 BUMPS RD BURKE, VT 05871 ",467,BUMPS RD,BURKE,VT,05871,-71.962205,44.608213,50,005,957100,1
"1310 COPENHAGEN RD WATERFORD, VT 05819 ",1310,COPENHAGEN RD,WATERFORD,VT,05819,-71.981261,44.341512,50,005,957900,1
"33 SLAPP HL HARDWICK, VT 05843 ",33,SLAPP HL,HARDWICK,VT,05843,-72.360315,44.505406,50,005,957700,1
"23 STONE RD RYEGATE, VT 05069 ",23,STONE RD,RYEGATE,VT,05069,-72.143004,44.189959,50,005,957800,3
"0 HEATH BROOK RD GROTON, VT 05046 ",0,HEATH BROOK RD,GROTON,VT,05046,-72.286553,44.198273,50,005,957800,2
"258 OLD AIRPORT RD SAINT JOHNSBURY, VT 05819 ",258,OLD AIRPORT RD,SAINT JOHNSBURY,VT,05819,-72.008509,44.495605,50,005,957400,1
"220 EASTERN AVE WALDEN, VT 05836 ",220,EASTERN AVE,WALDEN,VT,05836,-72.212892,44.505901,50,005,957000,2
"1541 MCREYNOLDS RD DANVILLE, VT 05828 ",1541,MCREYNOLDS RD,DANVILLE,VT,05828,-72.122514,44.472356,50,005,957600,1
"66 SECOND ST SAINT JOHNSBURY, VT 05819 ",66,SECOND ST,SAINT JOHNSBURY,VT,05819,-72.011957,44.46419,50,005,957500,1
"4267 US ROUTE 5 BURKE, VT 05871 ",4267,US ROUTE 5,BURKE,VT,05871,-71.983922,44.641542,50,005,957100,1
"3511 RIDGE RD KIRBY, VT 05832 ",3511,RIDGE RD,KIRBY,VT,05832,-71.93072,44.565872,50,005,957100,2
"292 BURROUGHS RD WHEELOCK, VT 05851 ",292,BURROUGHS RD,WHEELOCK,VT,05851,-72.090842,44.542065,50,005,957000,3
"1310 BAYLEY HAZEN RD WALDEN, VT 05836 ",1310,BAYLEY HAZEN RD,WALDEN,VT,05836,-72.290345,44.492506,50,005,957000,2
"1561 STATION RD SUTTON, VT 05867 ",1561,STATION RD,SUTTON,VT,05867,-72.022329,44.655769,50,005,957000,1
"4452 VT ROUTE 114 BURKE, VT 05832 ",4452,VT ROUTE 114,BURKE,VT,05832,-71.897614,44.631396,50,005,957100,2
"219 SPEEDWELL DR LYNDON, VT 05851 ",219,SPEEDWELL DR,LYNDON,VT,05851,-72.028008,44.543544,50,005,957300,3
"411 AVENUE A SAINT JOHNSBURY, VT 05819 ",411,AVENUE A,SAINT JOHNSBURY,VT,05819,-72.006258,44.4831,50,005,957500,1
"361 KEISER POND RD PEACHAM, VT 05821 ",361,KEISER POND RD,PEACHAM,VT,05821,-72.173026,44.367352,50,005,957800,1
"1715 W HILL RD HARDWICK, VT 05843 ",1715,W   HILL RD,HARDWICK,VT,05843,-72.388492,44.538519,50,005,957700,1
"4465 VT ROUTE 15 WALDEN, VT 05873 ",4465,VT ROUTE 15,WALDEN,VT,05873,-72.236658,44.447324,50,005,957000,2
"106 WILSON DR GROTON, VT 05046 ",106,WILSON DR,GROTON,VT,05046,-72.228215,44.220099,50,005,957800,2
"254 US ROUTE 2 W DANVILLE, VT 05828 ",254,US ROUTE 2   W,DANVILLE,VT,05828,-72.145925,44.411773,50,005,957600,1
"2535 MOUNTAIN RD BURKE, VT 05832 ",2535,MOUNTAIN RD,BURKE,VT,05832,-71.900278,44.585849,50,005,957100,2
"671 HOD BROOKS RD SHEFFIELD, VT 05866 ",671,HOD BROOKS RD,SHEFFIELD,VT,05866,-72.181718,44.625829,50,005,957000,3
"214 HARVEY MOUNTAIN RD BARNET, VT 05821 ",214,HARVEY MOUNTAIN RD,BARNET,VT,05821,-72.143081,44.304809,50,005,957900,3
"324 S BAYLEY HAZEN RD RYEGATE, VT 05042 ",324,S   BAYLEY HAZEN RD,RYEGATE,VT,05042,-72.102996,44.204113,50,005,957800,3
"1344 PINKHAM RD BURKE, VT 05832 ",1344,PINKHAM RD,BURKE,VT,05832,-71.879743,44.596137,50,005,957100,2
"0 POWDER SPRING RD GROTON, VT 05046 ",0,POWDER SPRING RD,GROTON,VT,05046,-72.199306,44.204585,50,005,957800,2
"841 CONCORD AVE SAINT JOHNSBURY, VT 05819 ",841,CONCORD AVE,SAINT JOHNSBURY,VT,05819,-72.000725,44.419457,50,005,957500,3
"14 CANYON DR HARDWICK, VT 05836 ",14,CANYON DR,HARDWICK,VT,05836,-72.269196,44.5414,50,005,957700,1
"2280 MEMORIAL DR SAINT JOHNSBURY, VT 05819 ",2280,MEMORIAL DR,SAINT JOHNSBURY,VT,05819,-72.013539,44.464848,50,005,957500,1
"43 CHARLES ST SAINT JOHNSBURY, VT 05819 ",43,CHARLES ST,SAINT JOHNSBURY,VT,05819,-72.019237,44.420337,50,005,957400,2
"130 RAILROAD ST GROTON, VT 05046 ",130,RAILROAD ST,GROTON,VT,05046,-72.195655,44.206936,50,005,957800,2
"119 SPOOR DR GROTON, VT 05046 ",119,SPOOR DR,GROTON,VT,05046,-72.265188,44.282989,50,005,957800,2
"792 NEWARK ST NEWARK, VT 05871 ",792,NEWARK ST,NEWARK,VT,05871,-71.95054,44.680902,50,005,957000,1
"314 DRAKE PLACE RD SHEFFIELD, VT 05866 ",314,DRAKE PLACE RD,SHEFFIELD,VT,05866,-72.118332,44.63076,50,005,957000,3
"1117 MONTGOMERY RD HARDWICK, VT 05836 ",1117,MONTGOMERY RD,HARDWICK,VT,05836,-72.311716,44.53464,50,005,957700,1
"274 CHESLEY HILL RD SHEFFIELD, VT 05866 ",274,CHESLEY HILL RD,SHEFFIELD,VT,05866,-72.117463,44.598218,50,005,957000,3
"2230 PIGEON POND RD GROTON, VT 05046 ",2230,PIGEON POND RD,GROTON,VT,05046,-72.331372,44.243671,50,005,957800,2
"364 S MAIN ST HARDWICK, VT 05843 ",364,S   MAIN ST,HARDWICK,VT,05843,-72.372256,44.501624,50,005,957700,2
"740 BRUCE BADGER MEML HWY DANVILLE, VT 05828 ",740,BRUCE BADGER MEML HWY,DANVILLE,VT,05828,-72.140215,44.430787,50,005,957600,1
"548 CENTER ST LYNDON, VT 05851 ",548,CENTER ST,LYNDON,VT,05851,-72.011886,44.535102,50,005,957300,2
"1192 MEMORIAL DR SAINT JOHNSBURY, VT 05819 ",1192,MEMORIAL DR,SAINT JOHNSBURY,VT,05819,-72.012375,44.449539,50,005,957500,2
"261 WEBSTER HILL RD DANVILLE, VT 05828 ",261,WEBSTER HILL RD,DANVILLE,VT,05828,-72.139694,44.423638,50,005,957600,1
"47 GIBSON RD RYEGATE, VT 05042 ",47,GIBSON RD,RYEGATE,VT,05042,-72.074311,44.20128,50,005,957800,3
"1194 LITTLE EGYPT RD LYNDON, VT 05851 ",1194,LITTLE EGYPT RD,LYNDON,VT,05851,-72.003474,44.581323,50,005,957300,1
"291 SLAYTON LN BARNET, VT 05821 ",291,SLAYTON LN,BARNET,VT,05821,-72.143831,44.298597,50,005,957900,3
"72 CAREY RD HARDWICK, VT 05843 ",72,CAREY RD,HARDWICK,VT,05843,-72.37426,44.49322,50,005,957700,2
"46 GOOD PL HARDWICK, VT 05843 ",46,GOOD PL,HARDWICK,VT,05843,-72.370809,44.499924,50,005,957700,2
"146 BEFORE AUTO DR BURKE, VT 05871 ",146,BEFORE AUTO DR,BURKE,VT,05871,-71.973311,44.608869,50,005,957100,1
"861 ONION PT PEACHAM, VT 05862 ",861,ONION PT,PEACHAM,VT,05862,-72.266832,44.329641,50,005,957800,1
"148 MOUNT VERNON ST SAINT JOHNSBURY, VT 05819 ",148,MOUNT VERNON ST,SAINT JOHNSBURY,VT,05819,-72.030249,44.417137,50,005,957400,1
"578 SUMMER ST SAINT JOHNSBURY, VT 05819 ",578,SUMMER ST,SAINT JOHNSBURY,VT,05819,-72.019803,44.423505,50,005,957400,3
"34 VERMONT AVE HARDWICK, VT 05843 ",34,VERMONT AVE,HARDWICK,VT,05843,-72.36162,44.508001,50,005,957700,1
"0 SCOTT HWY GROTON, VT 05046 ",0,SCOTT HWY,GROTON,VT,05046,-72.280352,44.195706,50,005,957800,2
"628 LEROUX RD WHEELOCK, VT 05851 ",628,LEROUX RD,WHEELOCK,VT,05851,-72.122608,44.538923,50,005,957000,3
"614 BAYLEY HAZEN RD PEACHAM, VT 05862 ",614,BAYLEY HAZEN RD,PEACHAM,VT,05862,-72.169872,44.328488,50,005,957800,1
"413 RICHARD XING WALDEN, VT 05836 ",413,RICHARD XING,WALDEN,VT,05836,-72.276185,44.519558,50,005,957000,2
"0 HOUGHTON BRIDGE RD SAINT JOHNSBURY, VT 05819 ",0,HOUGHTON BRIDGE RD,SAINT JOHNSBURY,VT,05819,-72.078775,44.507433,50,005,957400,1
"587 SHELDON BROOK RD LYNDON, VT 05851 ",587,SHELDON BROOK RD,LYNDON,VT,05851,-71.959847,44.502346,50,005,957200,1
"43 CHURCH ST BARNET, VT 05821 ",43,CHURCH ST,BARNET,VT,05821,-72.050694,44.296228,50,005,957900,3
"538 THE LANE PEACHAM, VT 05862 ",538,THE LANE,PEACHAM,VT,05862,-72.210048,44.308253,50,005,957800,1
"55 LIBERTY LN LYNDON, VT 05851 ",55,LIBERTY LN,LYNDON,VT,05851,-71.984104,44.541486,50,005,957200,1
"296 GLENSIDE AVE HARDWICK, VT 05843 ",296,GLENSIDE AVE,HARDWICK,VT,05843,-72.360528,44.500059,50,005,957700,2
"842 CALENDAR BROOK RD BURKE, VT 05871 ",842,CALENDAR BROOK RD,BURKE,VT,05871,-71.982727,44.591787,50,005,957100,1
"696 BEAN POND RD WHEELOCK, VT 05851 ",696,BEAN POND RD,WHEELOCK,VT,05851,-72.072956,44.551976,50,005,957000,3
"918 CREAMERY RD RYEGATE, VT 05069 ",918,CREAMERY RD,RYEGATE,VT,05069,-72.131977,44.187796,50,005,957800,3
"830 BERRY HILL RD SHEFFIELD, VT 05866 ",830,BERRY HILL RD,SHEFFIELD,VT,05866,-72.107404,44.612575,50,005,957000,3
"1128 WOODWARD RD DANVILLE, VT 05873 ",1128,WOODWARD RD,DANVILLE,VT,05873,-72.204146,44.391872,50,005,957600,2
"169 PEACHAM POND RD PEACHAM, VT 05862 ",169,PEACHAM POND RD,PEACHAM,VT,05862,-72.263879,44.3416,50,005,957800,1
"2674 US ROUTE 2 W DANVILLE, VT 05873 ",2674,US ROUTE 2   W,DANVILLE,VT,05873,-72.19305,44.40876,50,005,957600,1
"538 MEMORIAL DR SAINT JOHNSBURY, VT 05819 ",538,MEMORIAL DR,SAINT JOHNSBURY,VT,05819,-72.012906,44.440579,50,005,957500,2
"3864 HALL RD RYEGATE, VT 05042 ",3864,HALL RD,RYEGATE,VT,05042,-72.162842,44.240188,50,005,957800,3
"23 TILTON RD SAINT JOHNSBURY, VT 05819 ",23,TILTON RD,SAINT JOHNSBURY,VT,05819,-72.051571,44.427823,50,005,957400,1
"273 ORCHARD RD BURKE, VT 05832 ",273,ORCHARD RD,BURKE,VT,05832,-71.906956,44.595289,50,005,957100,2
"997 SUGARHOUSE RD BURKE, VT 05871 ",997,SUGARHOUSE RD,BURKE,VT,05871,-71.953608,44.636615,50,005,957100,1
"0 WELTON RD GROTON, VT 05046 ",0,WELTON RD,GROTON,VT,05046,-72.213222,44.213387,50,005,957800,2
"1139 SHELDON BROOK RD KIRBY, VT 05851 ",1139,SHELDON BROOK RD,KIRBY,VT,05851,-71.949351,44.50305,50,005,957100,2
"1412 KINNEY HILL RD NEWARK, VT 05871 ",1412,KINNEY HILL RD,NEWARK,VT,05871,-71.931588,44.718652,50,005,957000,1
"35 POWER PLANT RD DANVILLE, VT 05873 ",35,POWER PLANT RD,DANVILLE,VT,05873,-72.19016,44.407609,50,005,957600,2
"160 OTIS DR DANVILLE, VT 05873 ",160,OTIS DR,DANVILLE,VT,05873,-72.20787,44.409825,50,005,957600,1
"2795 RYEGATE RD RYEGATE, VT 05042 ",2795,RYEGATE RD,RYEGATE,VT,05042,-72.069835,44.193588,50,005,957800,3
"75 BARKER AVE SAINT JOHNSBURY, VT 05819 ",75,BARKER AVE,SAINT JOHNSBURY,VT,05819,-72.023285,44.415472,50,005,957400,3
"95 S PROSPECT ST LYNDON, VT 05851 ",95,S   PROSPECT ST,LYNDON,VT,05851,-71.998482,44.527722,50,005,957200,2
"54 SLATE LN LYNDON, VT 05851 ",54,SLATE LN,LYNDON,VT,05851,-71.998033,44.545794,50,005,957200,2
"0 HOUDE LN BARNET, VT 05819 ",0,HOUDE LN,BARNET,VT,05819,-72.054674,44.359152,50,005,957900,2
"433 BEAR HILL RD WALDEN, VT 05873 ",433,BEAR HILL RD,WALDEN,VT,05873,-72.190917,44.447501,50,005,957000,2
"553 MOSHER RD SHEFFIELD, VT 05866 ",553,MOSHER RD,SHEFFIELD,VT,05866,-72.09096,44.603215,50,005,957000,3
"0 HUBBARD HILL RD LYNDON, VT 05851 ",0,HUBBARD HILL RD,LYNDON,VT,05851,-72.052428,44.568897,50,005,957300,3
"914 NEWARK POND RD NEWARK, VT 05871 ",914,NEWARK POND RD,NEWARK,VT,05871,-71.970902,44.722246,50,005,957000,1
"2717 SCOTT HWY RYEGATE, VT 05069 ",2717,SCOTT HWY,RYEGATE,VT,05069,-72.143868,44.186901,50,005,957800,3
"861 FULLER HILL RD GROTON, VT 05046 ",861,FULLER HILL RD,GROTON,VT,05046,-72.27342,44.191626,50,005,957800,2
"52 JILLS HILL RD WHEELOCK, VT 05851 ",52,JILLS HILL RD,WHEELOCK,VT,05851,-72.11053,44.547997,50,005,957000,3
"588 WALSH RD WATERFORD, VT 05819 ",588,WALSH RD,WATERFORD,VT,05819,-71.932344,44.430253,50,005,957900,1
"563 BARR DR RYEGATE, VT 05069 ",563,BARR DR,RYEGATE,VT,05069,-72.156063,44.193041,50,005,957800,3
"18 ARLINGTON TER SAINT JOHNSBURY, VT 05819 ",18,ARLINGTON TER,SAINT JOHNSBURY,VT,05819,-72.01429,44.432618,50,005,957500,2
"0 LITTLE SCOTLAND RD BARNET, VT 05819 ",0,LITTLE SCOTLAND RD,BARNET,VT,05819,-72.082359,44.344341,50,005,957900,2
"792 WEAKS PL WALDEN, VT 05836 ",792,WEAKS PL,WALDEN,VT,05836,-72.251652,44.495727,50,005,957000,2
"1004 SYLVAIN RD SAINT JOHNSBURY, VT 05819 ",1004,SYLVAIN RD,SAINT JOHNSBURY,VT,05819,-72.030451,44.468047,50,005,957400,1
"131 GIBSON RD RYEGATE, VT 05042 ",131,GIBSON RD,RYEGATE,VT,05042,-72.073326,44.20575,50,005,957800,3
"0 GREAT RD GROTON, VT 05046 ",0,GREAT RD,GROTON,VT,05046,-72.187348,44.236402,50,005,957800,2
"924 PORTLAND ST SAINT JOHNSBURY, VT 05819 ",924,PORTLAND ST,SAINT JOHNSBURY,VT,05819,-71.994601,44.420941,50,005,957500,1
"2234 BROOK RD BURKE, VT 05871 ",2234,BROOK RD,BURKE,VT,05871,-71.938195,44.651407,50,005,957100,1
"102 BRIDGMAN HILL RD HARDWICK, VT 05843 ",102,BRIDGMAN HILL RD,HARDWICK,VT,05843,-72.359264,44.510528,50,005,957700,1
"0 MEMORIAL DR SAINT JOHNSBURY, VT 05819 ",0,MEMORIAL DR,SAINT JOHNSBURY,VT,05819,-72.010413,44.457908,50,005,957500,1
"184 SULFUR SPRING RD WHEELOCK, VT 05866 ",184,SULFUR SPRING RD,WHEELOCK,VT,05866,-72.088924,44.590846,50,005,957000,3
"64 BAILEY FARM RD HARDWICK, VT 05843 ",64,BAILEY FARM RD,HARDWICK,VT,05843,-72.34571,44.503211,50,005,957700,1
"13 PEARL ST HARDWICK, VT 05843 ",13,PEARL ST,HARDWICK,VT,05843,-72.360939,44.509725,50,005,957700,1
"1116 NEWARK POND RD NEWARK, VT 05871 ",1116,NEWARK POND RD,NEWARK,VT,05871,-71.974543,44.723614,50,005,957000,1
"799 MAPLE LN WALDEN, VT 05873 ",799,MAPLE LN,WALDEN,VT,05873,-72.210684,44.443396,50,005,957000,2
"1428 SUTTON RD WHEELOCK, VT 05851 ",1428,SUTTON RD,WHEELOCK,VT,05851,-72.060523,44.598326,50,005,957000,3
"38 CHURCH ST BURKE, VT 05871 ",38,CHURCH ST,BURKE,VT,05871,-71.981355,44.643598,50,005,957100,1
"710 LIBRARY RD DANVILLE, VT 05828 ",710,LIBRARY RD,DANVILLE,VT,05828,-72.066804,44.423891,50,005,957600,2
